日期,沪深300,中证500,国债指数,30年国债,大宗商品,豆粕指数,黄金(申万)
Date,000300.SH,000905.SH,000012.SH,931080.CSI,000979.CSI,MFI.WI,850531.SI
2016/5/31,3.3538,4.1323,-0.0318,0.106,4.2753,-1.304,3.1927
2016/6/1,-0.2844,0.4449,0.0121,0.2521,0.8978,-1.09,-0.0332
2016/6/2,0.2073,0.6715,0.0045,-0.3478,0.621,2.6012,0.5172
2016/6/3,0.7018,0.3111,-0.0025,0.4492,0.0566,1.8228,-0.6114
2016/6/6,-0.3304,0.3192,0.007,0.2247,0.5097,1.6459,3.6143
2016/6/7,-0.0546,-0.1074,0.0064,0.1339,-0.3507,1.062,-1.4696
2016/6/8,-0.4113,-0.3553,0.0006,0.0186,-0.5386,1.3017,0.9766
2016/6/13,-3.0861,-4.6056,0.0248,-0.0207,-3.8311,5.4075,3.563
2016/6/14,0.3144,0.284,-0.0025,0.5457,0.1861,-3.3876,-1.8003
2016/6/15,1.3129,3.2985,0.028,-0.0626,3.0663,1.3244,3.6564
2016/6/16,-0.6961,-0.3746,0.0127,0.4186,0.1932,-2.4389,6.4883
2016/6/17,0.5068,0.5687,0.0235,-0.2297,0.8068,0.8349,-3.1741
2016/6/20,0.0745,0.3571,0.0985,0.297,-0.1423,0.6779,-1.4235
2016/6/21,-0.2042,-1.1489,0.0013,-0.0276,-0.8831,-0.2681,-2.3817
2016/6/22,0.8899,1.5563,0.0083,0.1616,1.9482,0.0582,-0.1806
2016/6/23,-0.5311,-0.5111,0.0146,-0.2504,-1.0708,-1.4199,0.0386
2016/6/24,-1.2883,-1.2471,-0.014,0.1858,-1.0954,-1.2895,8.121
2016/6/27,1.41,2.3816,0.08,0.9698,2.255,3.817,-0.7747
2016/6/28,0.5081,1.0471,-0.0438,-0.5637,0.431,2.9913,-0.3693
2016/6/29,0.4779,0.2078,0.0374,-0.6585,0.4011,-1.2796,0.1544
2016/6/30,0.0803,0.0538,0.0127,-0.6104,-0.4271,1.0151,-1.6663
2016/7/1,0.0089,-0.1952,0.0615,-0.04,0.3054,1.7577,2.5523
2016/7/4,1.6009,1.9691,0.0279,0.0093,3.5245,-0.0242,3.6799
2016/7/5,0.0838,0.6037,-0.0108,-0.035,0.7662,-2.7032,0.0393
2016/7/6,0.2937,0.4449,0.0298,-0.1508,0.9253,-3.3543,6.9721
2016/7/7,-0.2129,0.3556,0.0672,-0.005,1.0452,-2.9296,3.1577
2016/7/8,-0.5506,-0.3155,0.0051,0.4495,-0.9083,-2.3504,-1.6019
2016/7/11,0.3461,0.2007,0.0304,0.3919,1.7411,2.3669,6.6935
2016/7/12,2.1806,1.3092,0.0146,0.2115,1.8687,1.0938,-1.4117
2016/7/13,0.2959,0.804,-0.0082,0.0404,0.6596,3.2428,0.4634
2016/7/14,-0.1859,0.1399,0.0057,-0.2216,-0.6731,1.1019,-2.5674
2016/7/15,-0.0148,-0.2256,0.0044,-0.017,-0.5188,-3.8861,0.6099
2016/7/18,-0.4351,-0.4494,0.0291,-0.0035,-0.7968,-2.309,0.1642
2016/7/19,-0.4227,0.3098,0.0234,0.2633,-0.0293,1.5227,-0.0648
2016/7/20,-0.3272,-0.2179,0.0443,0.5995,-0.7842,-2.7258,-3.7392
2016/7/21,0.4608,0.3862,0.0639,0.7514,-0.0385,-0.6709,-1.696
2016/7/22,-0.8412,-0.8038,0.0076,-0.0216,-1.0463,-2.4314,-1.7638
2016/7/25,0.1774,0.2794,0.0227,-0.2396,0.2264,0.022,-2.6288
2016/7/26,1.1979,1.3371,0.0044,-0.1841,1.6488,-0.2223,3.8335
2016/7/27,-1.5704,-4.0833,0.0076,-0.0744,-3.8314,0.3516,-0.0685
2016/7/28,0.0899,0.2247,0.024,0.6058,0.7104,0.4585,0.9863
2016/7/29,-0.5342,-0.647,0.0354,-0.1744,-1.0707,-1.6519,-2.4461
2016/8/1,-0.8465,-1.5092,0.0417,0.8192,-0.5376,0.9078,1.307
2016/8/2,0.3854,0.9695,0.0221,-0.034,0.7123,-1.4795,0.1583
2016/8/3,0.1397,0.4844,0.0177,0.0472,0.3178,-0.5896,1.1316
2016/8/4,0.2437,0.6428,0.0277,0.0139,0.1424,0.5466,-1.949
2016/8/5,0.1194,-0.5602,-0.0164,0.2038,-0.3213,1.1131,0.3306
2016/8/8,0.9071,1.41,0.0694,0.2684,1.7566,0.2756,-5.0895
2016/8/9,0.7049,0.8074,0.0844,0.5015,0.6535,0.4358,0.1139
2016/8/10,-0.4188,-0.3671,0.0567,0.5436,0.3857,1.4974,3.7136
2016/8/11,-0.3077,-1.4554,0.0296,0.3468,-1.6126,-0.839,-2.3681
2016/8/12,1.8827,1.1689,0.0585,-0.0354,1.0208,0.2594,0.3223
2016/8/15,3.011,2.2771,0.0572,0.7479,1.9225,1.0188,0.8904
2016/8/16,-0.4473,0.4093,0.027,0.5336,0.6024,0.2981,1.6355
2016/8/17,-0.1539,0.301,-0.0044,-0.5946,-0.0652,-0.2932,-1.8425
2016/8/18,-0.2539,0.0315,0.0132,0.0054,-0.5034,-1.0424,0.114
2016/8/19,0.0159,0.1409,-0.0031,-0.6394,-0.0601,-0.8817,-1.1585
2016/8/22,-0.8388,-1.2186,-0.0207,-0.0327,-1.2388,0.5995,-1.2993
2016/8/23,0.1509,0.13,0.017,-0.0367,0.0896,-0.0258,0.8665
2016/8/24,-0.3581,0.0989,-0.0314,-0.3506,-0.3009,-0.826,-0.6086
2016/8/25,-0.6274,-0.8157,0.0201,-0.013,-0.8593,-0.49,-1.4353
2016/8/26,-0.0569,0.4413,0.0182,0.0547,0.0672,-1.6946,0.2393
2016/8/29,0.0209,0.262,0.0107,0.0219,-0.0139,0.0833,-0.7236
2016/8/30,0.1272,-0.0276,-0.022,-0.0935,0.1934,-0.218,0.0086
2016/8/31,0.4773,0.1316,0.0151,-0.1483,0.2733,-2.064,0.4244
2016/9/1,-0.7878,-0.8196,0.0006,0.0534,-1.0047,0.6535,0.1669
2016/9/2,0.3797,-0.3843,0.01,0.0226,0.0524,0.0907,-0.2633
2016/9/5,0.168,0.548,0.017,-0.357,1.2312,-0.4515,0.7401
2016/9/6,0.6912,1.583,-0.0044,0.0034,1.1755,0.5199,-0.3932
2016/9/7,-0.0541,0.0207,-0.0151,-0.1318,-0.4018,1.9378,1.2751
2016/9/8,-0.0375,0.3644,0.0276,1.1063,0.2382,0.9181,-0.7086
2016/9/9,-0.6444,-0.72,0.0352,0.1393,-0.7099,-0.5956,-1.4875
2016/9/12,-1.6709,-2.7726,0.0169,-0.0774,-3.3771,0.1053,-4.8968
2016/9/13,-0.0696,0.4513,0.0226,0.1352,0.4451,-0.6198,0.0955
2016/9/14,-0.6626,-0.6626,0.0207,0.1797,-0.4243,-1.4072,1.2045
2016/9/19,0.7532,1.0516,-0.0213,0.1415,0.9181,2.7783,-0.2278
2016/9/20,-0.1753,-0.0339,0.0345,0.073,0.2962,-0.1175,-0.1445
2016/9/21,0.2834,0.0271,0.032,0.2054,0.0392,0.4271,1.6117
2016/9/22,0.7495,0.6602,0.0176,0.0479,0.343,-1.6253,0.2578
2016/9/23,-0.4696,-0.2357,0.0232,0.3774,-0.6514,-0.981,-1.0709
2016/9/26,-1.6907,-2.026,0.0307,0.5197,-1.7334,-1.2391,-2.9545
2016/9/27,0.6357,0.7273,0.0056,-0.0174,0.6073,-0.9148,0.9409
2016/9/28,-0.3044,-0.0895,-0.0063,0.0681,-0.2781,0.2605,-1.5337
2016/9/29,0.4177,0.2787,0.0395,-0.0607,0.9887,1.0743,-0.0408
2016/9/30,0.2742,0.4651,0.0326,0.2017,0.7816,-0.2804,1.2033
2016/10/10,1.2475,1.8901,0.1265,0.5386,1.6067,-0.4848,-1.8741
2016/10/11,0.3852,0.6007,0.0225,0.1903,0.8795,-0.0213,1.2218
2016/10/12,-0.198,-0.0568,0.0025,-0.1568,-0.1561,-1.1864,-0.6925
2016/10/13,0.0799,0.0323,0.0119,-0.0517,-0.2992,-1.4287,0.4733
2016/10/14,0.097,-0.2365,0.0256,0.2135,0.1251,1.4131,-0.8002
2016/10/17,-0.8461,-0.8709,0.0344,0.1747,-0.4112,0.6065,2.9266
2016/10/18,1.3257,1.499,0.0287,0.0139,1.3412,0.9481,0.4728
2016/10/19,-0.1533,-0.2155,0.1567,0.1665,0.0855,-1.036,-0.0946
2016/10/20,0.0713,0.0459,0.1141,0.5486,-0.1004,1.4831,0.0291
2016/10/21,0.2753,-0.3533,0.0629,0.3797,-0.3673,-0.3786,-0.7371
2016/10/24,1.1971,0.9912,-0.0031,0.0366,2.0084,1.1876,0.3866
2016/10/25,-0.0037,0.3653,0.0056,-0.3494,1.5891,-0.6233,1.5565
2016/10/26,-0.3758,-0.5022,-0.0106,-0.3113,-1.2599,1.651,0.1478
2016/10/27,-0.2714,-0.1995,0.0112,-0.0224,-0.5534,1.459,-0.8795
2016/10/28,-0.1664,-0.944,0.0268,0.2913,-0.676,-0.3692,-0.4887
2016/10/31,-0.1152,-0.0562,0.005,-0.1436,0.2758,-1.7438,1.9467
2016/11/1,0.6826,0.864,-0.0044,-0.3132,0.521,-0.2944,1.4916
2016/11/2,-0.7651,-0.8116,0.0031,0.1363,-0.6764,-2.7076,5.5683
2016/11/3,0.952,0.4431,0.0417,-0.0717,0.3893,0.2274,-0.7647
2016/11/4,-0.3242,-0.326,0.0193,-0.0388,-0.0941,-0.4729,-1.7066
2016/11/7,0.0721,0.0963,-0.0286,-0.0751,1.3939,1.6049,-0.883
2016/11/8,0.4328,0.5312,0.0093,-0.2742,-0.1372,0.9667,0.0273
2016/11/9,-0.5358,-0.7628,0.0211,-0.1196,0.2296,0.0592,8.0625
2016/11/10,1.1201,1.2922,-0.018,-0.1932,1.3561,3.1045,-4.0923
2016/11/11,0.7848,0.7178,-0.0162,-0.348,2.9232,0.039,-0.5022
2016/11/14,0.3812,0.4727,0.0081,-0.3107,0.7154,-4.5491,-1.8877
2016/11/15,-0.011,0.3848,-0.0435,-0.5865,-0.6941,0.4397,0.5914
2016/11/16,-0.0081,0.0561,0.0261,-0.2906,-0.2175,1.5627,-0.4268
2016/11/17,0.2024,-0.1162,-0.0753,-0.7641,0.1312,-0.1883,-0.1803
2016/11/18,-0.5552,-0.5145,0.0031,-0.5502,-0.9806,-0.2644,-2.361
2016/11/21,0.6922,0.1395,0.0268,0.0941,0.2132,2.321,0.6896
2016/11/22,0.792,0.7518,-0.0068,0.1908,1.4725,1.9525,0.435
2016/11/23,0.1835,-0.4515,0.0373,0.3088,-1.1445,0.4345,0.0988
2016/11/24,0.4032,-0.1225,-0.0012,0.3899,0.5499,-0.6627,-1.5222
2016/11/25,0.9332,0.4495,-0.0467,0.2533,0.0341,0.0567,-1.0793
2016/11/28,0.3914,0.2703,-0.0068,0.2196,1.2905,2.5269,2.6335
2016/11/29,0.8192,-0.7497,-0.0479,0.3872,-1.9459,-1.1621,-0.8277
2016/11/30,-0.7306,-0.5319,-0.1246,-0.6851,-1.77,-1.1905,-1.0636
2016/12/1,0.7641,0.5905,-0.0019,-0.3587,1.0162,-0.1283,1.6405
2016/12/2,-1.0121,-1.5623,0.0224,-0.7065,-1.5068,-1.3609,-0.4487
2016/12/5,-1.6874,-0.5361,0.0106,-0.2576,-0.3142,0.5804,-2.938
2016/12/6,-0.2956,0.0751,-0.0729,-0.3123,-0.2864,0.3668,-1.013
2016/12/7,0.4797,1.0343,-0.0106,-0.8746,1.4746,0.5508,0.3099
2016/12/8,-0.1613,-0.4665,0.0256,0.3547,-0.3675,-0.9174,1.0502
2016/12/9,0.6789,-0.2071,-0.0393,-0.3025,0.0869,-1.3184,-0.0823
2016/12/12,-2.4192,-4.0657,-0.0948,-0.5135,-3.7356,2.088,-2.4519
2016/12/13,-0.1216,0.4657,-0.0581,-0.6245,1.1822,0.5225,-0.4191
2016/12/14,-0.7662,-0.6161,-0.0412,-0.8606,0.1607,-2.0816,3.4661
2016/12/15,-1.1397,0.6555,-0.2032,-3.0561,0.2003,0.312,-2.6448
2016/12/16,0.1675,0.6071,-0.0213,0.1404,-0.0789,0.0859,-0.8013
2016/12/19,-0.5095,0.035,-0.0076,-0.7554,0.5722,0.0127,0.3054
2016/12/20,-0.5983,-0.3179,-0.0525,-0.2393,-0.7711,-2.7103,-1.1718
2016/12/21,0.8906,0.7454,0.0268,0.4189,0.7667,-0.442,0.8926
2016/12/22,-0.0858,-0.0917,0.1146,0.6349,-0.3021,-0.839,-0.926
2016/12/23,-0.8416,-0.9428,0.0428,0.7964,-1.4131,-0.2556,-0.9545
2016/12/26,0.4475,0.2031,0.0426,0.0907,-0.0442,-1.2718,-0.9476
2016/12/27,-0.1811,-0.0937,-0.0694,0.1432,-0.2153,1.4036,0.7193
2016/12/28,-0.4371,-0.2961,-0.1444,-0.0826,-0.172,0.9575,0.3293
2016/12/29,-0.1249,-0.2812,0.1015,0.6544,-0.364,-0.3062,1.2688
2016/12/30,0.3735,0.1762,0.0706,0.7488,0.1099,-1.0553,0.0636
2017/1/3,0.9712,0.9122,-0.0461,-0.0475,1.1836,-1.0543,0.4842
2017/1/4,0.7805,1.1693,0.0094,-0.4229,1.4156,0.6635,0.2754
2017/1/5,-0.0155,0.0722,-0.0331,0.0321,0.4166,-0.1805,1.4617
2017/1/6,-0.5975,-0.4323,-0.008,-0.0741,-0.3489,0.1607,-1.0202
2017/1/9,0.485,0.6874,0.0438,0.191,0.5098,-0.5844,-0.8091
2017/1/10,-0.1674,-0.335,-0.0084,0.0839,0.1034,0.0718,1.099
2017/1/11,-0.708,-0.9691,-0.0378,-0.1351,-1.0819,1.5912,-0.5189
2017/1/12,-0.506,-0.9336,0.0265,-0.0306,-1.1274,-0.4996,0.4094
2017/1/13,0.069,-1.2465,-0.0179,-0.0363,-1.3944,2.265,-1.9232
2017/1/16,-0.0141,-2.638,0.0295,-0.1218,-1.9813,1.2878,-0.1384
2017/1/17,0.2082,0.8427,-0.0619,-0.6532,0.5485,0.434,1.393
2017/1/18,0.3911,-0.2215,0.0096,0.1737,0.104,0.461,0.2943
2017/1/19,-0.3017,-0.4106,-0.003,-0.1225,-0.768,0.9337,-2.0612
2017/1/20,0.7689,1.296,0.0325,0.2475,0.8211,-1.2172,0.7535
2017/1/23,0.274,0.8195,-0.0102,0.0608,1.4961,0.1942,1.3984
2017/1/24,0.011,-0.1118,0.0598,-0.2217,0.3486,0.1702,-0.5541
2017/1/25,0.3404,0.232,-0.0632,-0.8086,-0.0055,-1.9474,-0.7156
2017/1/26,0.3571,0.7143,0.0289,0.0455,1.4728,1.0623,0.9992
2017/2/3,-0.6927,-0.2669,0.0607,-0.8813,-0.6495,-0.7604,0.4852
2017/2/6,0.259,0.8402,-0.0301,-0.2325,0.5136,1.1584,0.3402
2017/2/7,-0.2229,-0.053,-0.06,-0.4704,0.0072,-0.1168,1.9235
2017/2/8,0.523,0.5702,0.0137,0.0661,0.4244,1.7204,-0.6841
2017/2/9,0.3844,0.6291,0.0279,-0.011,0.4153,-0.1569,0.376
2017/2/10,0.5063,0.0937,-0.0026,-0.0682,0.8129,1.1314,-1.1407
2017/2/13,0.6676,0.5136,0.0249,-0.1365,1.1801,-0.4228,0.8478
2017/2/14,-0.0137,0.0821,-0.0029,-0.1948,0.3216,-0.9262,0.0327
2017/2/15,-0.4101,-0.9912,-0.0277,-0.1569,-1.5434,-0.6348,-1.8225
2017/2/16,0.5617,0.7548,-0.0009,0.2383,1.6132,0.7353,1.0468
2017/2/17,-0.5665,-0.8204,0.0139,0.4106,-1.4234,-1.5657,-0.5674
2017/2/20,1.4599,1.2351,0.0883,0.3357,1.1754,0.4858,0.1995
2017/2/21,0.3293,0.7733,0.0036,-0.2337,0.6768,1.2059,0.9615
2017/2/22,0.1991,0.6183,0.0398,0.1581,0.4036,-1.2209,-0.1892
2017/2/23,-0.4709,-0.0036,-0.0073,0.3538,0.1821,-1.0492,0.6181
2017/2/24,0.0152,0.0336,-0.0025,0.0539,-0.7099,-0.179,0.1102
2017/2/27,-0.7953,-0.8016,0.0598,0.0116,-0.8237,0.3892,-0.543
2017/2/28,0.1912,0.4158,-0.0007,-0.0313,0.4918,-0.3217,-0.5737
2017/3/1,0.163,0.2584,-0.0058,-0.2017,0.5863,1.0793,-0.3515
2017/3/2,-0.6749,-0.5104,-0.0116,-0.332,-0.506,1.1782,-0.9128
2017/3/3,-0.2106,0.283,0.008,0.0732,-0.5582,-0.4779,-2.3424
2017/3/6,0.5432,0.9993,0.0117,-0.1507,0.797,0.8292,0.4162
2017/3/7,0.2168,0.09,0.0134,0.2469,-0.5521,-0.4806,0.0325
2017/3/8,-0.1513,-0.4001,0.0115,-0.2536,-0.3709,-1.4851,-0.4708
2017/3/9,-0.6318,-0.8882,-0.0209,-0.0015,-1.3493,-0.1032,-1.1962
2017/3/10,0.0277,0.1325,-0.0036,-0.1209,0.1626,-1.3671,0.1317
2017/3/13,0.8812,0.9302,0.0286,0.19,1.1412,0.4556,1.9106
2017/3/14,-0.0406,-0.2215,0.0109,0.3192,-0.3278,-0.9265,-0.5552
2017/3/15,0.2011,-0.1143,-0.0084,-0.3014,-0.0902,0.8276,0.6565
2017/3/16,0.5157,0.8831,0.0041,0.4224,1.0201,-0.014,0.5657
2017/3/17,-1.0255,-0.9184,-0.0562,-0.0503,-1.0725,-0.4538,-0.6988
2017/3/20,0.1105,0.2328,0.0211,-0.0897,0.5113,1.2204,0.3631
2017/3/21,0.4851,0.2709,0.0043,-0.1883,-0.2532,-1.0849,-0.8917
2017/3/22,-0.4701,-0.2479,-0.0155,0.0578,-0.6463,-0.0306,0.773
2017/3/23,0.3457,0.1907,0.0173,-0.038,0.1994,-1.5034,0.439
2017/3/24,0.7979,0.5287,0.0343,0.3517,-0.0008,-0.4621,-1.3714
2017/3/27,-0.3313,-0.4671,0.0446,0.3286,-0.1831,-0.226,1.8128
2017/3/28,-0.2366,-0.2661,-0.0408,0.0508,0.0734,-0.2144,-0.8622
2017/3/29,-0.133,-0.2792,0.0415,-0.1212,-0.0047,0.4842,-0.206
2017/3/30,-0.8206,-1.6171,0.0018,-0.1861,-1.4267,-1.0007,-2.5051
2017/3/31,0.5612,0.4063,0.0079,0.0845,0.6311,-0.112,-0.1288
2017/4/5,1.3845,2.1607,0.0539,0.0226,2.2612,-0.8571,1.0486
2017/4/6,0.2898,0.301,0.0258,0.0233,0.0316,0.117,0.41
2017/4/7,0.0972,0.2908,0.0414,0.392,0.2041,-0.8888,3.0974
2017/4/10,-0.3504,-0.1852,0.0544,-0.0413,-0.7639,1.1983,-1.4405
2017/4/11,0.3477,0.9537,-0.0151,0.0138,0.2189,0.0207,2.0562
2017/4/12,-0.2243,-0.7948,0.0002,0.0956,-0.3613,0.7761,0.0375
2017/4/13,0.1461,0.5965,0.0371,0.1288,0.4179,1.7739,-0.0257
2017/4/14,-0.7984,-1.3232,0.0113,0.0188,-0.816,-0.2266,1.4242
2017/4/17,-0.1882,-1.0962,-0.0055,-0.4821,-0.9197,-0.1647,-2.4666
2017/4/18,-0.4942,-0.5945,0.0131,-0.3145,-0.719,-0.459,-0.7222
2017/4/19,-0.4871,-1.0527,-0.0115,0.0699,-2.1791,1.481,-0.6896
2017/4/20,0.4548,-0.0452,-0.0115,-0.1726,-0.4934,-0.449,-1.7489
2017/4/21,0.1513,-0.7414,0.0203,-0.202,-0.0302,-0.5476,0.2234
2017/4/24,-1.0248,-2.5744,0.0194,-0.7031,-3.0389,0.9741,-3.2719
2017/4/25,0.2831,0.3577,0.0282,0.2164,0.1695,-0.1892,0.2146
2017/4/26,0.1223,0.2587,-0.0114,-0.1395,0.5368,-1.549,0.1086
2017/4/27,0.0446,0.2575,0.0155,0.0368,0.1885,-0.5146,-0.0959
2017/4/28,-0.2021,0.3158,0.0055,-0.0235,0.1574,0.2156,0.756
2017/5/2,-0.3831,0.0685,0.0262,0.0059,0.0999,2.7799,-0.8403
2017/5/3,-0.3925,-0.2998,0.0028,-0.2081,-0.2395,-0.6055,-0.2224
2017/5/4,-0.2561,-0.3416,-0.0133,-0.168,-1.3219,0.2755,-1.3597
2017/5/5,-0.6414,-1.4025,-0.0004,-0.0731,-1.4491,-0.9609,-0.6566
2017/5/8,-0.7018,-1.8744,-0.0021,-0.2334,-1.3583,-0.7747,-1.0573
2017/5/9,-0.187,0.6102,0.0001,-0.1407,0.6471,-0.0455,-0.3248
2017/5/10,-0.4424,-2.0985,-0.0886,-0.3388,-2.051,0.7476,-1.3622
2017/5/11,0.5676,-0.2243,-0.0514,0.0595,-0.4559,-0.0709,-1.0581
2017/5/12,0.856,-0.1508,-0.0518,0.0186,-0.0005,-1.5059,0.525
2017/5/15,0.4081,0.5069,-0.1477,-0.1472,0.3075,-0.3672,0.5183
2017/5/16,0.8665,2.057,0.1299,-0.0499,2.0884,-0.3461,0.8274
2017/5/17,-0.5449,0.2147,-0.0555,-0.0641,0.0622,1.325,0.0405
2017/5/18,-0.3476,-0.8519,0.0039,-0.0999,-0.6702,-1.4004,-1.6331
2017/5/19,0.1688,-0.0221,-0.0214,-0.4998,-0.1321,-1.0819,-2.3526
2017/5/22,0.2171,-1.4421,-0.0479,-0.0352,-0.9544,0.4372,-1.1744
2017/5/23,0.3798,-2.1046,0.0209,-0.0293,-1.7571,-0.2772,-1.2534
2017/5/24,-0.0008,0.5963,-0.0343,-0.1733,0.2455,-0.3044,-1.5791
2017/5/25,1.7958,0.8889,-0.0096,0.0323,1.5702,-0.0367,0.8386
2017/5/26,-0.1499,-0.237,-0.1011,0.0195,-0.243,-1.1735,1.2265
2017/5/31,0.3577,-0.2198,0.1545,0.338,-0.3021,-3.145,-0.1281
2017/6/1,0.139,-1.9592,-0.0017,0.0284,-1.8762,0.5865,-1.6498
2017/6/2,-0.3211,1.0949,0.0226,-0.0778,0.6091,-0.0792,0.2613
2017/6/5,-0.5092,0.7498,0.0267,0.0697,0.6876,0.857,2.2931
2017/6/6,0.6956,0.4423,-0.0519,0.0262,0.2961,0.0196,0.7136
2017/6/7,1.1735,1.9429,0.0461,0.0262,1.6928,0.5359,0.7442
2017/6/8,0.7671,0.0665,-0.0194,0.0269,-0.0362,0.7811,-0.7511
2017/6/9,0.4266,0.1728,0.0142,0.1167,0.1952,0.0335,-0.585
2017/6/12,-0.0498,-1.1127,0.0454,0.4631,-0.8772,-0.3156,-0.7211
2017/6/13,0.2204,1.3079,0.0152,0.3487,2.275,-0.5151,1.2739
2017/6/14,-1.3111,-0.2278,0.0274,0.2527,0.106,0.6202,0.4078
2017/6/15,-0.184,0.9174,-0.0132,0.051,0.5545,-0.5759,0.2644
2017/6/16,-0.2843,-0.1356,0.0491,0.0569,0.344,0.8449,-0.4714
2017/6/19,0.9919,0.7386,0.0476,-0.0753,0.6147,0.8096,0.0772
2017/6/20,-0.2018,0.1567,-0.0016,0.297,0.2765,0.0719,0.2221
2017/6/21,1.1691,0.1861,0.0107,-0.1223,0.1026,-0.5974,0.1322
2017/6/22,0.0665,-1.4125,-0.0061,-0.267,-1.1426,-1.3939,0.1179
2017/6/23,0.9063,0.3,-0.0136,-0.2108,0.8571,-0.4805,-0.3794
2017/6/26,1.2479,1.6859,-0.0549,0.0534,1.7819,0.4823,0.3989
2017/6/27,0.1806,0.025,0.0017,0.1948,0.1121,0.217,0.1485
2017/6/28,-0.7769,-0.4409,0.0331,0.0067,0.0694,-0.2126,0.2936
2017/6/29,0.6215,0.5058,-0.0127,-0.0806,0.3904,0.2529,0.1078
2017/6/30,-0.0553,0.346,-0.0043,-0.1258,0.4946,-0.3706,0.2673
2017/7/3,-0.435,0.6393,0.0373,-0.0407,1.2837,4.3369,-0.0855
2017/7/4,-0.8453,-0.4944,-0.0609,0.0459,-0.517,1.0191,0.1277
2017/7/5,1.0966,0.7664,-0.0047,-0.0756,1.5471,-0.219,0.2772
2017/7/6,0.0114,0.1241,0.033,0.2283,1.1776,0.7954,1.2029
2017/7/7,-0.1139,0.3928,0.0175,-0.0163,2.2535,0.739,0.8146
2017/7/10,-0.0613,-0.3125,-0.0176,-0.0703,0.1323,3.1402,-0.3619
2017/7/11,0.4686,-1.2497,-0.0231,0.1244,-2.2921,0.1748,-1.4722
2017/7/12,-0.3265,0.0652,0.0075,0.1316,1.3398,-0.3924,0.5279
2017/7/13,0.7679,0.2762,0.0003,-0.1595,0.7043,-2.3003,2.949
2017/7/14,0.4387,-0.3446,0.0096,0.1309,-0.1657,-1.69,-0.8229
2017/7/17,-1.0677,-4.1164,0.0127,0.0325,-2.8332,0.1583,-0.2847
2017/7/18,0.0989,1.0546,-0.0052,-0.1063,2.1851,0.6412,1.0156
2017/7/19,1.7061,2.0363,0.0065,-0.0636,3.9783,-0.0177,2.7572
2017/7/20,0.4863,0.6589,-0.0067,0.0325,0.4333,0.6335,-1.2075
2017/7/21,-0.5146,0.4398,-0.0104,-0.2299,0.7024,0.9742,-0.0073
2017/7/24,0.3988,0.6696,0.0372,0.0963,0.3268,-2.2074,0.0096
2017/7/25,-0.6387,-0.2194,-0.0226,-0.4205,-0.0843,2.0864,-1.1264
2017/7/26,-0.381,-0.1121,-0.0129,-0.478,1.2892,-2.0633,1.1658
2017/7/27,0.1837,0.6071,-0.0489,-0.1375,-1.4577,0.1905,0.4431
2017/7/28,0.2612,0.5084,0.0095,0.1227,1.6409,0.8599,-0.7433
2017/7/31,0.4294,1.3279,0.012,-0.1823,3.6318,-0.1664,2.4374
2017/8/1,0.8697,-0.182,-0.0687,-0.0105,-0.9201,-0.093,0.9733
2017/8/2,-0.2528,-0.5516,0.1375,0.0876,0.5435,-1.3224,-0.9545
2017/8/3,-0.8782,0.1616,-0.0735,0.0127,1.0456,-1.253,0.2951
2017/8/4,-0.5431,-0.5885,-0.0376,0.0127,-1.0843,0.2306,2.6973
2017/8/7,0.5183,1.2579,0.0307,-0.2744,2.2579,0.2306,-1.1426
2017/8/8,0.1454,0.0047,-0.0321,-0.0375,-0.0842,1.4863,1.2377
2017/8/9,-0.0313,0.5759,0.0075,-0.024,1.532,0.067,2.352
2017/8/10,-0.4053,-0.8013,-0.0295,0.0083,-1.5758,0.2511,0.7532
2017/8/11,-1.8453,-2.0357,0.0469,0.1905,-4.8596,-3.6614,-2.2944
2017/8/14,1.2977,2.1335,0.0062,0.0771,2.0324,0.2542,-0.9445
2017/8/15,0.3078,0.3515,0.1239,-0.0419,0.3427,-0.218,-1.5852
2017/8/16,-0.1251,0.0639,0.0227,-0.1317,-1.2729,-0.5422,-1.3897
2017/8/17,0.5365,0.7475,-0.0035,-0.2248,1.3837,0.3028,2.5712
2017/8/18,0.0913,-0.2871,0.0072,-0.1074,-0.8321,0.1778,-0.6543
2017/8/21,0.4381,0.8826,-0.0143,-0.6287,1.529,-0.1464,0.4942
2017/8/22,0.3022,-0.4341,0.0069,-0.3428,0.1565,0.3675,-0.2397
2017/8/23,0.101,-0.8344,-0.0088,0.0273,-2.1633,-0.1786,-1.8253
2017/8/24,-0.5709,-0.6989,-0.0082,-0.3431,-0.4911,-0.3968,-1.1927
2017/8/25,1.6363,1.0821,-0.0171,0.1006,2.0144,0.3953,1.2378
2017/8/28,1.2371,1.2299,0.0339,-0.1408,1.4587,0.3821,1.8573
2017/8/29,-0.2127,-0.2557,0.0009,-0.0716,-0.6521,-0.8456,0.7434
2017/8/30,-0.0062,0.707,0.0759,0.0671,2.0055,-0.6211,-0.6255
2017/8/31,-0.3184,0.2628,0.011,0.0777,0.8314,-0.3837,-0.2348
2017/9/1,0.221,0.8667,0.0274,0.0449,1.9665,0.301,3.5452
2017/9/4,0.3936,0.5849,0.0099,-0.1956,0.6183,0.8307,3.9628
2017/9/5,0.2972,0.1094,-0.0311,-0.2379,-0.25,-0.0032,-1.3059
